4254: 0.090942, 0.060544 avg, 0.001000 rate, 4.995303 seconds, 272256 images
4255: 0.060375, 0.060527 avg, 0.001000 rate, 5.153710 seconds, 272320 images
4256: 0.084765, 0.062951 avg, 0.001000 rate, 4.758395 seconds, 272384 images
4257: 0.049667, 0.061622 avg, 0.001000 rate, 5.252686 seconds, 272448 images
4258: 0.078863, 0.063346 avg, 0.001000 rate, 5.064217 seconds, 272512 images
4259: 0.067601, 0.063772 avg, 0.001000 rate, 5.148216 seconds, 272576 images
4260: 0.038077, 0.061202 avg, 0.001000 rate, 5.197782 seconds, 272640 images
4261: 0.054870, 0.060569 avg, 0.001000 rate, 5.136734 seconds, 272704 images
4262: 0.086415, 0.063154 avg, 0.001000 rate, 5.526159 seconds, 272768 images
4263: 0.061879, 0.063026 avg, 0.001000 rate, 5.494229 seconds, 272832 images
4264: 0.059419, 0.062666 avg, 0.001000 rate, 5.702960 seconds, 272896 images
4265: 0.047001, 0.061099 avg, 0.001000 rate, 5.286706 seconds, 272960 images
4266: 0.033721, 0.058361 avg, 0.001000 rate, 5.469738 seconds, 273024 images
4267: 0.042631, 0.056788 avg, 0.001000 rate, 5.411349 seconds, 273088 images
4268: 0.029639, 0.054073 avg, 0.001000 rate, 5.579775 seconds, 273152 images
4269: 0.054364, 0.054102 avg, 0.001000 rate, 5.102364 seconds, 273216 images
4270: 0.051708, 0.053863 avg, 0.001000 rate, 4.942408 seconds, 273280 images
4271: 0.041514, 0.052628 avg, 0.001000 rate, 7.040759 seconds, 273344 images
4272: 0.054037, 0.052769 avg, 0.001000 rate, 7.217931 seconds, 273408 images
4273: 0.070636, 0.054556 avg, 0.001000 rate, 7.226740 seconds, 273472 images
4274: 0.093485, 0.058449 avg, 0.001000 rate, 7.433681 seconds, 273536 images
4275: 0.026310, 0.055235 avg, 0.001000 rate, 7.209865 seconds, 273600 images
4276: 0.050867, 0.054798 avg, 0.001000 rate, 7.073632 seconds, 273664 images
4277: 0.026700, 0.051988 avg, 0.001000 rate, 7.287482 seconds, 273728 images
4278: 0.035985, 0.050388 avg, 0.001000 rate, 7.091990 seconds, 273792 images
4279: 0.068231, 0.052172 avg, 0.001000 rate, 7.354240 seconds, 273856 images
4280: 0.027252, 0.049680 avg, 0.001000 rate, 7.063839 seconds, 273920 images
4281: 0.032786, 0.047991 avg, 0.001000 rate, 5.920708 seconds, 273984 images
4282: 0.042747, 0.047466 avg, 0.001000 rate, 6.190031 seconds, 274048 images
4283: 0.035871, 0.046307 avg, 0.001000 rate, 6.014882 seconds, 274112 images
4284: 0.044519, 0.046128 avg, 0.001000 rate, 5.830324 seconds, 274176 images
4285: 0.024082, 0.043923 avg, 0.001000 rate, 5.832152 seconds, 274240 images
4286: 0.043221, 0.043853 avg, 0.001000 rate, 5.817195 seconds, 274304 images
4287: 0.035083, 0.042976 avg, 0.001000 rate, 5.798448 seconds, 274368 images
4288: 0.053234, 0.044002 avg, 0.001000 rate, 5.970250 seconds, 274432 images
4289: 0.021461, 0.041748 avg, 0.001000 rate, 5.059744 seconds, 274496 images
4290: 0.036709, 0.041244 avg, 0.001000 rate, 5.751958 seconds, 274560 images
4291: 0.037144, 0.040834 avg, 0.001000 rate, 6.024797 seconds, 274624 images
4292: 0.023836, 0.039134 avg, 0.001000 rate, 5.902870 seconds, 274688 images
4293: 0.027487, 0.037969 avg, 0.001000 rate, 5.923541 seconds, 274752 images
4294: 0.040318, 0.038204 avg, 0.001000 rate, 5.565321 seconds, 274816 images
4295: 0.033946, 0.037778 avg, 0.001000 rate, 6.022486 seconds, 274880 images
4296: 0.022045, 0.036205 avg, 0.001000 rate, 6.003619 seconds, 274944 images
4297: 0.043416, 0.036926 avg, 0.001000 rate, 5.971295 seconds, 275008 images
4298: 0.031021, 0.036336 avg, 0.001000 rate, 5.978386 seconds, 275072 images
4299: 0.025392, 0.035241 avg, 0.001000 rate, 6.079322 seconds, 275136 images
4300: 0.025538, 0.034271 avg, 0.001000 rate, 5.958919 seconds, 275200 images
4301: 0.063595, 0.037203 avg, 0.001000 rate, 11.506187 seconds, 275264 images
4302: 0.097719, 0.043255 avg, 0.001000 rate, 11.327857 seconds, 275328 images
4303: 0.066770, 0.045606 avg, 0.001000 rate, 11.109958 seconds, 275392 images
4304: 0.031046, 0.044150 avg, 0.001000 rate, 11.240770 seconds, 275456 images
4305: 0.068336, 0.046569 avg, 0.001000 rate, 11.337750 seconds, 275520 images
4306: 0.060285, 0.047941 avg, 0.001000 rate, 10.867370 seconds, 275584 images
4307: 0.041762, 0.047323 avg, 0.001000 rate, 11.350672 seconds, 275648 images
4308: 0.114678, 0.054058 avg, 0.001000 rate, 11.041724 seconds, 275712 images
4309: 0.064380, 0.055090 avg, 0.001000 rate, 11.449021 seconds, 275776 images
4310: 0.047950, 0.054376 avg, 0.001000 rate, 11.590864 seconds, 275840 images
4311: 0.059419, 0.054881 avg, 0.001000 rate, 7.923580 seconds, 275904 images
4312: 0.038345, 0.053227 avg, 0.001000 rate, 7.536011 seconds, 275968 images
4313: 0.029322, 0.050837 avg, 0.001000 rate, 7.894808 seconds, 276032 images
4314: 0.039796, 0.049732 avg, 0.001000 rate, 7.909102 seconds, 276096 images
4315: 0.058160, 0.050575 avg, 0.001000 rate, 7.761480 seconds, 276160 images
4316: 0.041628, 0.049680 avg, 0.001000 rate, 7.988988 seconds, 276224 images
4317: 0.030951, 0.047807 avg, 0.001000 rate, 7.773708 seconds, 276288 images
4318: 0.046932, 0.047720 avg, 0.001000 rate, 7.250207 seconds, 276352 images
4319: 0.046101, 0.047558 avg, 0.001000 rate, 7.849119 seconds, 276416 images
4320: 0.035725, 0.046375 avg, 0.001000 rate, 7.814537 seconds, 276480 images
4321: 0.044388, 0.046176 avg, 0.001000 rate, 9.955650 seconds, 276544 images
4322: 0.034030, 0.044961 avg, 0.001000 rate, 10.345883 seconds, 276608 images
4323: 0.031495, 0.043615 avg, 0.001000 rate, 10.732529 seconds, 276672 images
4324: 0.024628, 0.041716 avg, 0.001000 rate, 10.387969 seconds, 276736 images
4325: 0.033853, 0.040930 avg, 0.001000 rate, 10.538358 seconds, 276800 images
4326: 0.039004, 0.040737 avg, 0.001000 rate, 10.576047 seconds, 276864 images
4327: 0.058632, 0.042527 avg, 0.001000 rate, 10.299629 seconds, 276928 images
4328: 0.028626, 0.041137 avg, 0.001000 rate, 10.740234 seconds, 276992 images
4329: 0.034038, 0.040427 avg, 0.001000 rate, 10.617555 seconds, 277056 images
4330: 0.023855, 0.038770 avg, 0.001000 rate, 10.524260 seconds, 277120 images
4331: 0.034307, 0.038323 avg, 0.001000 rate, 6.399622 seconds, 277184 images
4332: 0.038787, 0.038370 avg, 0.001000 rate, 6.665860 seconds, 277248 images
4333: 0.025622, 0.037095 avg, 0.001000 rate, 6.581735 seconds, 277312 images
4334: 0.027774, 0.036163 avg, 0.001000 rate, 6.301215 seconds, 277376 images
4335: 0.028847, 0.035431 avg, 0.001000 rate, 6.316404 seconds, 277440 images
4336: 0.024327, 0.034321 avg, 0.001000 rate, 6.779576 seconds, 277504 images
4337: 0.034245, 0.034313 avg, 0.001000 rate, 6.337114 seconds, 277568 images
4338: 0.050578, 0.035940 avg, 0.001000 rate, 6.546321 seconds, 277632 images
4339: 0.042307, 0.036576 avg, 0.001000 rate, 6.643591 seconds, 277696 images
4340: 0.037012, 0.036620 avg, 0.001000 rate, 6.584864 seconds, 277760 images
4341: 0.020007, 0.034959 avg, 0.001000 rate, 7.393909 seconds, 277824 images
4342: 0.052936, 0.036756 avg, 0.001000 rate, 7.087806 seconds, 277888 images
4343: 0.020128, 0.035094 avg, 0.001000 rate, 7.058887 seconds, 277952 images
4344: 0.021798, 0.033764 avg, 0.001000 rate, 7.183676 seconds, 278016 images
4345: 0.022324, 0.032620 avg, 0.001000 rate, 7.174951 seconds, 278080 images
4346: 0.027241, 0.032082 avg, 0.001000 rate, 6.960146 seconds, 278144 images
4347: 0.034818, 0.032356 avg, 0.001000 rate, 7.252593 seconds, 278208 images
4348: 0.023097, 0.031430 avg, 0.001000 rate, 7.311747 seconds, 278272 images
4349: 0.020275, 0.030314 avg, 0.001000 rate, 6.730205 seconds, 278336 images
4350: 0.029143, 0.030197 avg, 0.001000 rate, 7.311849 seconds, 278400 images
4351: 0.025854, 0.029763 avg, 0.001000 rate, 7.111355 seconds, 278464 images
4352: 0.027144, 0.029501 avg, 0.001000 rate, 7.103210 seconds, 278528 images
4353: 0.022517, 0.028802 avg, 0.001000 rate, 7.016260 seconds, 278592 images
4354: 0.025127, 0.028435 avg, 0.001000 rate, 6.648049 seconds, 278656 images
4355: 0.026294, 0.028221 avg, 0.001000 rate, 7.181804 seconds, 278720 images
4356: 0.032918, 0.028691 avg, 0.001000 rate, 7.130394 seconds, 278784 images
4357: 0.026261, 0.028448 avg, 0.001000 rate, 6.846041 seconds, 278848 images
4358: 0.021529, 0.027756 avg, 0.001000 rate, 7.048033 seconds, 278912 images
4359: 0.049033, 0.029883 avg, 0.001000 rate, 7.084389 seconds, 278976 images
4360: 0.030808, 0.029976 avg, 0.001000 rate, 6.938253 seconds, 279040 images
4361: 0.040542, 0.031032 avg, 0.001000 rate, 8.322634 seconds, 279104 images
4362: 0.062805, 0.034210 avg, 0.001000 rate, 8.395194 seconds, 279168 images
4363: 0.056836, 0.036472 avg, 0.001000 rate, 8.457036 seconds, 279232 images
4364: 0.045770, 0.037402 avg, 0.001000 rate, 8.506563 seconds, 279296 images
4365: 0.034370, 0.037099 avg, 0.001000 rate, 8.176758 seconds, 279360 images
4366: 0.036999, 0.037089 avg, 0.001000 rate, 8.554148 seconds, 279424 images
4367: 0.023906, 0.035771 avg, 0.001000 rate, 8.702648 seconds, 279488 images
4368: 0.026685, 0.034862 avg, 0.001000 rate, 8.376786 seconds, 279552 images
4369: 0.022971, 0.033673 avg, 0.001000 rate, 8.536488 seconds, 279616 images
4370: 0.030434, 0.033349 avg, 0.001000 rate, 8.596747 seconds, 279680 images
4371: 0.030047, 0.033019 avg, 0.001000 rate, 4.442061 seconds, 279744 images
4372: 0.043640, 0.034081 avg, 0.001000 rate, 4.452543 seconds, 279808 images
4373: 0.052964, 0.035969 avg, 0.001000 rate, 5.226332 seconds, 279872 images
4374: 0.048895, 0.037262 avg, 0.001000 rate, 5.358069 seconds, 279936 images
4375: 0.027917, 0.036327 avg, 0.001000 rate, 5.021154 seconds, 280000 images
4376: 0.044606, 0.037155 avg, 0.001000 rate, 5.193932 seconds, 280064 images
4377: 0.048195, 0.038259 avg, 0.001000 rate, 4.906768 seconds, 280128 images
4378: 0.023955, 0.036829 avg, 0.001000 rate, 5.178944 seconds, 280192 images
4379: 0.028802, 0.036026 avg, 0.001000 rate, 4.739957 seconds, 280256 images
4380: 0.035881, 0.036012 avg, 0.001000 rate, 4.863364 seconds, 280320 images
4381: 0.059194, 0.038330 avg, 0.001000 rate, 8.316044 seconds, 280384 images
4382: 0.042349, 0.038732 avg, 0.001000 rate, 8.735218 seconds, 280448 images
4383: 0.044284, 0.039287 avg, 0.001000 rate, 8.575304 seconds, 280512 images
4384: 0.036590, 0.039017 avg, 0.001000 rate, 8.573801 seconds, 280576 images
4385: 0.034496, 0.038565 avg, 0.001000 rate, 8.459505 seconds, 280640 images
4386: 0.028517, 0.037560 avg, 0.001000 rate, 8.461727 seconds, 280704 images
4387: 0.041541, 0.037958 avg, 0.001000 rate, 8.577866 seconds, 280768 images
4388: 0.037069, 0.037870 avg, 0.001000 rate, 8.536594 seconds, 280832 images
4389: 0.026037, 0.036686 avg, 0.001000 rate, 8.421325 seconds, 280896 images
4390: 0.023411, 0.035359 avg, 0.001000 rate, 8.682801 seconds, 280960 images
4391: 0.088650, 0.040688 avg, 0.001000 rate, 10.662658 seconds, 281024 images
4392: 0.066297, 0.043249 avg, 0.001000 rate, 11.363980 seconds, 281088 images
4393: 0.066421, 0.045566 avg, 0.001000 rate, 10.988059 seconds, 281152 images
4394: 0.032058, 0.044215 avg, 0.001000 rate, 11.421565 seconds, 281216 images
4395: 0.051418, 0.044936 avg, 0.001000 rate, 11.286738 seconds, 281280 images
4396: 0.063330, 0.046775 avg, 0.001000 rate, 11.561041 seconds, 281344 images
4397: 0.033614, 0.045459 avg, 0.001000 rate, 10.932844 seconds, 281408 images
4398: 0.046988, 0.045612 avg, 0.001000 rate, 11.395875 seconds, 281472 images
4399: 0.037855, 0.044836 avg, 0.001000 rate, 11.209918 seconds, 281536 images
4400: 0.022942, 0.042647 avg, 0.001000 rate, 11.379282 seconds, 281600 images
4401: 0.053310, 0.043713 avg, 0.001000 rate, 5.272146 seconds, 281664 images
4402: 0.022598, 0.041602 avg, 0.001000 rate, 5.515561 seconds, 281728 images
4403: 0.081206, 0.045562 avg, 0.001000 rate, 5.454802 seconds, 281792 images
4404: 0.061652, 0.047171 avg, 0.001000 rate, 4.212346 seconds, 281856 images
4405: 0.057972, 0.048251 avg, 0.001000 rate, 5.177426 seconds, 281920 images
4406: 0.041349, 0.047561 avg, 0.001000 rate, 5.551903 seconds, 281984 images
4407: 0.038431, 0.046648 avg, 0.001000 rate, 5.592803 seconds, 282048 images
4408: 0.034281, 0.045411 avg, 0.001000 rate, 5.630962 seconds, 282112 images
4409: 0.033691, 0.044239 avg, 0.001000 rate, 4.892979 seconds, 282176 images
4410: 0.029862, 0.042802 avg, 0.001000 rate, 4.875499 seconds, 282240 images
4411: 0.055449, 0.044066 avg, 0.001000 rate, 9.167415 seconds, 282304 images
4412: 0.054263, 0.045086 avg, 0.001000 rate, 9.576200 seconds, 282368 images
4413: 0.058530, 0.046430 avg, 0.001000 rate, 9.840346 seconds, 282432 images
4414: 0.059896, 0.047777 avg, 0.001000 rate, 9.947882 seconds, 282496 images
4415: 0.041869, 0.047186 avg, 0.001000 rate, 9.728796 seconds, 282560 images
4416: 0.031189, 0.045586 avg, 0.001000 rate, 9.911424 seconds, 282624 images
4417: 0.050247, 0.046053 avg, 0.001000 rate, 9.892070 seconds, 282688 images
4418: 0.038516, 0.045299 avg, 0.001000 rate, 10.051626 seconds, 282752 images
4419: 0.034253, 0.044194 avg, 0.001000 rate, 9.950216 seconds, 282816 images
4420: 0.052644, 0.045039 avg, 0.001000 rate, 10.059173 seconds, 282880 images
4421: 0.033401, 0.043875 avg, 0.001000 rate, 5.927090 seconds, 282944 images
4422: 0.030917, 0.042580 avg, 0.001000 rate, 5.846276 seconds, 283008 images
4423: 0.019587, 0.040280 avg, 0.001000 rate, 5.515635 seconds, 283072 images
4424: 0.052477, 0.041500 avg, 0.001000 rate, 5.662183 seconds, 283136 images
4425: 0.032826, 0.040633 avg, 0.001000 rate, 5.959221 seconds, 283200 images
4426: 0.030124, 0.039582 avg, 0.001000 rate, 6.013051 seconds, 283264 images
4427: 0.018844, 0.037508 avg, 0.001000 rate, 5.827756 seconds, 283328 images
4428: 0.047586, 0.038516 avg, 0.001000 rate, 5.849515 seconds, 283392 images
4429: 0.027309, 0.037395 avg, 0.001000 rate, 5.955395 seconds, 283456 images
4430: 0.030649, 0.036720 avg, 0.001000 rate, 5.876153 seconds, 283520 images
4431: 0.022164, 0.035265 avg, 0.001000 rate, 6.557421 seconds, 283584 images
4432: 0.024540, 0.034192 avg, 0.001000 rate, 6.720951 seconds, 283648 images
4433: 0.036570, 0.034430 avg, 0.001000 rate, 6.540196 seconds, 283712 images
4434: 0.015502, 0.032537 avg, 0.001000 rate, 6.605687 seconds, 283776 images
4435: 0.034240, 0.032707 avg, 0.001000 rate, 6.715404 seconds, 283840 images
4436: 0.030521, 0.032489 avg, 0.001000 rate, 6.699952 seconds, 283904 images
4437: 0.055108, 0.034751 avg, 0.001000 rate, 6.646767 seconds, 283968 images
4438: 0.021235, 0.033399 avg, 0.001000 rate, 6.797369 seconds, 284032 images
4439: 0.041830, 0.034242 avg, 0.001000 rate, 6.226078 seconds, 284096 images
4440: 0.044530, 0.035271 avg, 0.001000 rate, 6.533597 seconds, 284160 images
4441: 0.043967, 0.036141 avg, 0.001000 rate, 6.153291 seconds, 284224 images
4442: 0.026874, 0.035214 avg, 0.001000 rate, 5.881583 seconds, 284288 images
4443: 0.036752, 0.035368 avg, 0.001000 rate, 5.703455 seconds, 284352 images
4444: 0.022959, 0.034127 avg, 0.001000 rate, 5.370567 seconds, 284416 images
4445: 0.030060, 0.033720 avg, 0.001000 rate, 5.983326 seconds, 284480 images
4446: 0.029182, 0.033266 avg, 0.001000 rate, 6.060449 seconds, 284544 images
4447: 0.026417, 0.032582 avg, 0.001000 rate, 5.882725 seconds, 284608 images
4448: 0.031547, 0.032478 avg, 0.001000 rate, 5.952207 seconds, 284672 images
4449: 0.022837, 0.031514 avg, 0.001000 rate, 6.082986 seconds, 284736 images
4450: 0.035754, 0.031938 avg, 0.001000 rate, 6.128093 seconds, 284800 images
4451: 0.051486, 0.033893 avg, 0.001000 rate, 10.571099 seconds, 284864 images
4452: 0.060853, 0.036589 avg, 0.001000 rate, 10.409095 seconds, 284928 images
4453: 0.053826, 0.038313 avg, 0.001000 rate, 10.425376 seconds, 284992 images
4454: 0.028953, 0.037377 avg, 0.001000 rate, 10.606181 seconds, 285056 images
4455: 0.058271, 0.039466 avg, 0.001000 rate, 10.767581 seconds, 285120 images
4456: 0.041240, 0.039643 avg, 0.001000 rate, 10.500305 seconds, 285184 images
4457: 0.061343, 0.041813 avg, 0.001000 rate, 10.411718 seconds, 285248 images
4458: 0.051237, 0.042756 avg, 0.001000 rate, 10.467677 seconds, 285312 images
4459: 0.086070, 0.047087 avg, 0.001000 rate, 10.830279 seconds, 285376 images
4460: 0.042295, 0.046608 avg, 0.001000 rate, 10.451649 seconds, 285440 images
4461: 0.043525, 0.046300 avg, 0.001000 rate, 10.204726 seconds, 285504 images
4462: 0.058350, 0.047505 avg, 0.001000 rate, 10.274555 seconds, 285568 images
4463: 0.050479, 0.047802 avg, 0.001000 rate, 10.498908 seconds, 285632 images
4464: 0.043007, 0.047323 avg, 0.001000 rate, 10.739317 seconds, 285696 images
4465: 0.027386, 0.045329 avg, 0.001000 rate, 10.368606 seconds, 285760 images
4466: 0.042641, 0.045060 avg, 0.001000 rate, 10.439901 seconds, 285824 images
4467: 0.047403, 0.045294 avg, 0.001000 rate, 10.549322 seconds, 285888 images
4468: 0.033495, 0.044114 avg, 0.001000 rate, 10.483594 seconds, 285952 images
4469: 0.061361, 0.045839 avg, 0.001000 rate, 10.564881 seconds, 286016 images
4470: 0.035021, 0.044757 avg, 0.001000 rate, 10.584373 seconds, 286080 images
4471: 0.037405, 0.044022 avg, 0.001000 rate, 5.342000 seconds, 286144 images
4472: 0.047040, 0.044324 avg, 0.001000 rate, 5.273091 seconds, 286208 images
4473: 0.030493, 0.042941 avg, 0.001000 rate, 4.957296 seconds, 286272 images
4474: 0.045496, 0.043196 avg, 0.001000 rate, 5.528544 seconds, 286336 images
4475: 0.034593, 0.042336 avg, 0.001000 rate, 5.434222 seconds, 286400 images
4476: 0.024880, 0.040590 avg, 0.001000 rate, 5.161580 seconds, 286464 images
4477: 0.067368, 0.043268 avg, 0.001000 rate, 5.368197 seconds, 286528 images
4478: 0.030065, 0.041948 avg, 0.001000 rate, 5.297631 seconds, 286592 images
4479: 0.031389, 0.040892 avg, 0.001000 rate, 5.446462 seconds, 286656 images
4480: 0.036993, 0.040502 avg, 0.001000 rate, 5.738532 seconds, 286720 images
4481: 0.088166, 0.045268 avg, 0.001000 rate, 4.981056 seconds, 286784 images
4482: 0.035815, 0.044323 avg, 0.001000 rate, 5.017820 seconds, 286848 images
4483: 0.042839, 0.044175 avg, 0.001000 rate, 5.197714 seconds, 286912 images
4484: 0.048633, 0.044621 avg, 0.001000 rate, 4.960602 seconds, 286976 images
4485: 0.038675, 0.044026 avg, 0.001000 rate, 5.077664 seconds, 287040 images
4486: 0.023293, 0.041953 avg, 0.001000 rate, 4.968590 seconds, 287104 images
4487: 0.045003, 0.042258 avg, 0.001000 rate, 4.842073 seconds, 287168 images
4488: 0.033840, 0.041416 avg, 0.001000 rate, 5.005437 seconds, 287232 images
4489: 0.045535, 0.041828 avg, 0.001000 rate, 5.011417 seconds, 287296 images
4490: 0.030030, 0.040648 avg, 0.001000 rate, 5.006315 seconds, 287360 images
4491: 0.049157, 0.041499 avg, 0.001000 rate, 8.614124 seconds, 287424 images
4492: 0.034870, 0.040836 avg, 0.001000 rate, 8.277390 seconds, 287488 images
4493: 0.082721, 0.045025 avg, 0.001000 rate, 8.424742 seconds, 287552 images
4494: 0.043698, 0.044892 avg, 0.001000 rate, 8.536707 seconds, 287616 images
4495: 0.058864, 0.046289 avg, 0.001000 rate, 8.229670 seconds, 287680 images
4496: 0.038033, 0.045463 avg, 0.001000 rate, 8.193857 seconds, 287744 images
4497: 0.048189, 0.045736 avg, 0.001000 rate, 8.258355 seconds, 287808 images
4498: 0.048000, 0.045962 avg, 0.001000 rate, 8.399115 seconds, 287872 images
4499: 0.030669, 0.044433 avg, 0.001000 rate, 8.475782 seconds, 287936 images
4500: 0.040750, 0.044065 avg, 0.001000 rate, 8.616042 seconds, 288000 images
4501: 0.039646, 0.043623 avg, 0.001000 rate, 5.670641 seconds, 288064 images
4502: 0.053402, 0.044601 avg, 0.001000 rate, 5.329883 seconds, 288128 images
4503: 0.047870, 0.044928 avg, 0.001000 rate, 5.424310 seconds, 288192 images
4504: 0.031088, 0.043544 avg, 0.001000 rate, 5.536450 seconds, 288256 images
4505: 0.023667, 0.041556 avg, 0.001000 rate, 5.590116 seconds, 288320 images
4506: 0.043631, 0.041764 avg, 0.001000 rate, 5.512069 seconds, 288384 images
4507: 0.040292, 0.041616 avg, 0.001000 rate, 5.453918 seconds, 288448 images
4508: 0.028424, 0.040297 avg, 0.001000 rate, 5.344582 seconds, 288512 images
4509: 0.051179, 0.041385 avg, 0.001000 rate, 5.388854 seconds, 288576 images
4510: 0.023027, 0.039550 avg, 0.001000 rate, 5.612701 seconds, 288640 images
4511: 0.030554, 0.038650 avg, 0.001000 rate, 8.341501 seconds, 288704 images
4512: 0.044189, 0.039204 avg, 0.001000 rate, 8.553537 seconds, 288768 images
4513: 0.041866, 0.039470 avg, 0.001000 rate, 8.375321 seconds, 288832 images
4514: 0.043537, 0.039877 avg, 0.001000 rate, 8.506925 seconds, 288896 images
4515: 0.062464, 0.042136 avg, 0.001000 rate, 8.525359 seconds, 288960 images
4516: 0.067664, 0.044688 avg, 0.001000 rate, 8.704152 seconds, 289024 images
4517: 0.045156, 0.044735 avg, 0.001000 rate, 8.288003 seconds, 289088 images
4518: 0.037187, 0.043980 avg, 0.001000 rate, 8.599993 seconds, 289152 images
4519: 0.028306, 0.042413 avg, 0.001000 rate, 8.392593 seconds, 289216 images
4520: 0.046080, 0.042780 avg, 0.001000 rate, 8.447004 seconds, 289280 images
4521: 0.036602, 0.042162 avg, 0.001000 rate, 7.794480 seconds, 289344 images
4522: 0.021411, 0.040087 avg, 0.001000 rate, 7.925281 seconds, 289408 images
4523: 0.038499, 0.039928 avg, 0.001000 rate, 8.003609 seconds, 289472 images
4524: 0.035517, 0.039487 avg, 0.001000 rate, 7.241593 seconds, 289536 images
4525: 0.036056, 0.039144 avg, 0.001000 rate, 8.023265 seconds, 289600 images
4526: 0.038871, 0.039116 avg, 0.001000 rate, 7.921677 seconds, 289664 images
4527: 0.026112, 0.037816 avg, 0.001000 rate, 7.910889 seconds, 289728 images
4528: 0.023704, 0.036405 avg, 0.001000 rate, 7.767184 seconds, 289792 images
4529: 0.026849, 0.035449 avg, 0.001000 rate, 7.747206 seconds, 289856 images
4530: 0.032184, 0.035123 avg, 0.001000 rate, 7.436958 seconds, 289920 images
4531: 0.071523, 0.038763 avg, 0.001000 rate, 9.956843 seconds, 289984 images
4532: 0.045308, 0.039417 avg, 0.001000 rate, 10.517461 seconds, 290048 images
4533: 0.027358, 0.038211 avg, 0.001000 rate, 10.644139 seconds, 290112 images
4534: 0.044180, 0.038808 avg, 0.001000 rate, 10.399114 seconds, 290176 images
4535: 0.030083, 0.037936 avg, 0.001000 rate, 10.328891 seconds, 290240 images
4536: 0.033117, 0.037454 avg, 0.001000 rate, 10.251936 seconds, 290304 images
4537: 0.034764, 0.037185 avg, 0.001000 rate, 10.363270 seconds, 290368 images
4538: 0.066632, 0.040130 avg, 0.001000 rate, 10.434482 seconds, 290432 images
4539: 0.075562, 0.043673 avg, 0.001000 rate, 10.596575 seconds, 290496 images
4540: 0.046026, 0.043908 avg, 0.001000 rate, 10.414178 seconds, 290560 images
4541: 0.034127, 0.042930 avg, 0.001000 rate, 7.648833 seconds, 290624 images
4542: 0.025085, 0.041146 avg, 0.001000 rate, 7.930051 seconds, 290688 images
4543: 0.025937, 0.039625 avg, 0.001000 rate, 7.786204 seconds, 290752 images
4544: 0.018877, 0.037550 avg, 0.001000 rate, 7.809266 seconds, 290816 images
4545: 0.032814, 0.037076 avg, 0.001000 rate, 7.973712 seconds, 290880 images
4546: 0.029690, 0.036338 avg, 0.001000 rate, 7.969716 seconds, 290944 images
4547: 0.021735, 0.034877 avg, 0.001000 rate, 7.941647 seconds, 291008 images
4548: 0.016798, 0.033070 avg, 0.001000 rate, 7.865245 seconds, 291072 images
4549: 0.024303, 0.032193 avg, 0.001000 rate, 7.934081 seconds, 291136 images
4550: 0.033645, 0.032338 avg, 0.001000 rate, 7.682782 seconds, 291200 images
4551: 0.023674, 0.031472 avg, 0.001000 rate, 6.756338 seconds, 291264 images
4552: 0.024581, 0.030783 avg, 0.001000 rate, 6.776994 seconds, 291328 images
4553: 0.035630, 0.031267 avg, 0.001000 rate, 6.681793 seconds, 291392 images
4554: 0.033279, 0.031469 avg, 0.001000 rate, 6.811722 seconds, 291456 images
4555: 0.029516, 0.031273 avg, 0.001000 rate, 6.900412 seconds, 291520 images
4556: 0.044015, 0.032547 avg, 0.001000 rate, 6.635101 seconds, 291584 images
4557: 0.028260, 0.032119 avg, 0.001000 rate, 6.586102 seconds, 291648 images
4558: 0.015280, 0.030435 avg, 0.001000 rate, 6.819483 seconds, 291712 images
4559: 0.019000, 0.029291 avg, 0.001000 rate, 6.520172 seconds, 291776 images
4560: 0.022983, 0.028660 avg, 0.001000 rate, 6.616808 seconds, 291840 images
4561: 0.024881, 0.028283 avg, 0.001000 rate, 6.625769 seconds, 291904 images
4562: 0.029461, 0.028400 avg, 0.001000 rate, 7.030069 seconds, 291968 images
4563: 0.037107, 0.029271 avg, 0.001000 rate, 7.154366 seconds, 292032 images
4564: 0.031074, 0.029451 avg, 0.001000 rate, 7.313723 seconds, 292096 images
4565: 0.022277, 0.028734 avg, 0.001000 rate, 6.957788 seconds, 292160 images
4566: 0.030789, 0.028940 avg, 0.001000 rate, 6.772880 seconds, 292224 images
4567: 0.017544, 0.027800 avg, 0.001000 rate, 7.088009 seconds, 292288 images
4568: 0.026335, 0.027654 avg, 0.001000 rate, 7.112138 seconds, 292352 images
4569: 0.026433, 0.027531 avg, 0.001000 rate, 7.232185 seconds, 292416 images
4570: 0.021991, 0.026977 avg, 0.001000 rate, 7.012325 seconds, 292480 images
4571: 0.037138, 0.027993 avg, 0.001000 rate, 3.783572 seconds, 292544 images
4572: 0.049023, 0.030096 avg, 0.001000 rate, 5.234218 seconds, 292608 images
4573: 0.025523, 0.029639 avg, 0.001000 rate, 5.063249 seconds, 292672 images
4574: 0.050913, 0.031766 avg, 0.001000 rate, 5.048578 seconds, 292736 images
4575: 0.032184, 0.031808 avg, 0.001000 rate, 5.105496 seconds, 292800 images
4576: 0.037687, 0.032396 avg, 0.001000 rate, 5.280236 seconds, 292864 images
4577: 0.033481, 0.032505 avg, 0.001000 rate, 4.905494 seconds, 292928 images
4578: 0.041809, 0.033435 avg, 0.001000 rate, 5.045832 seconds, 292992 images
